STATE,STATEA,COUNTY,COUNTYA,num_vehicles,tot_vehicles,st_cnty_name
Virginia,51,Page County,139,1,2151,"Page County, Virginia"
Virginia,51,Page County,139,2,3177,"Page County, Virginia"
Virginia,51,Page County,139,3,1976,"Page County, Virginia"
Virginia,51,Page County,139,4,1054,"Page County, Virginia"
Virginia,51,Page County,139,5,422,"Page County, Virginia"
Virginia,51,Patrick County,141,1,2081,"Patrick County, Virginia"
Virginia,51,Patrick County,141,2,2680,"Patrick County, Virginia"
Virginia,51,Patrick County,141,3,1525,"Patrick County, Virginia"
Virginia,51,Patrick County,141,4,608,"Patrick County, Virginia"
Virginia,51,Patrick County,141,5,513,"Patrick County, Virginia"
Virginia,51,Pittsylvania County,143,1,7013,"Pittsylvania County, Virginia"
Virginia,51,Pittsylvania County,143,2,8940,"Pittsylvania County, Virginia"
Virginia,51,Pittsylvania County,143,3,5035,"Pittsylvania County, Virginia"
Virginia,51,Pittsylvania County,143,4,2469,"Pittsylvania County, Virginia"
Virginia,51,Pittsylvania County,143,5,1307,"Pittsylvania County, Virginia"
Virginia,51,Powhatan County,145,1,1476,"Powhatan County, Virginia"
Virginia,51,Powhatan County,145,2,4147,"Powhatan County, Virginia"
Virginia,51,Powhatan County,145,3,2814,"Powhatan County, Virginia"
Virginia,51,Powhatan County,145,4,1063,"Powhatan County, Virginia"
Virginia,51,Powhatan County,145,5,635,"Powhatan County, Virginia"
Virginia,51,Prince Edward County,147,1,2302,"Prince Edward County, Virginia"
Virginia,51,Prince Edward County,147,2,2433,"Prince Edward County, Virginia"
Virginia,51,Prince Edward County,147,3,1124,"Prince Edward County, Virginia"
Virginia,51,Prince Edward County,147,4,520,"Prince Edward County, Virginia"
Virginia,51,Prince Edward County,147,5,136,"Prince Edward County, Virginia"
Virginia,51,Prince George County,149,1,2271,"Prince George County, Virginia"
Virginia,51,Prince George County,149,2,4227,"Prince George County, Virginia"
Virginia,51,Prince George County,149,3,2786,"Prince George County, Virginia"
Virginia,51,Prince George County,149,4,1226,"Prince George County, Virginia"
Virginia,51,Prince George County,149,5,439,"Prince George County, Virginia"
Virginia,51,Prince William County,153,1,34228,"Prince William County, Virginia"
Virginia,51,Prince William County,153,2,60749,"Prince William County, Virginia"
Virginia,51,Prince William County,153,3,28233,"Prince William County, Virginia"
Virginia,51,Prince William County,153,4,10792,"Prince William County, Virginia"
Virginia,51,Prince William County,153,5,4415,"Prince William County, Virginia"
Virginia,51,Pulaski County,155,1,4246,"Pulaski County, Virginia"
Virginia,51,Pulaski County,155,2,5551,"Pulaski County, Virginia"
Virginia,51,Pulaski County,155,3,2525,"Pulaski County, Virginia"
Virginia,51,Pulaski County,155,4,846,"Pulaski County, Virginia"
Virginia,51,Pulaski County,155,5,480,"Pulaski County, Virginia"
Virginia,51,Rappahannock County,157,1,597,"Rappahannock County, Virginia"
Virginia,51,Rappahannock County,157,2,1082,"Rappahannock County, Virginia"
Virginia,51,Rappahannock County,157,3,646,"Rappahannock County, Virginia"
Virginia,51,Rappahannock County,157,4,344,"Rappahannock County, Virginia"
Virginia,51,Rappahannock County,157,5,173,"Rappahannock County, Virginia"
Virginia,51,Richmond County,159,1,645,"Richmond County, Virginia"
Virginia,51,Richmond County,159,2,987,"Richmond County, Virginia"
Virginia,51,Richmond County,159,3,879,"Richmond County, Virginia"
Virginia,51,Richmond County,159,4,198,"Richmond County, Virginia"
Virginia,51,Richmond County,159,5,170,"Richmond County, Virginia"
Virginia,51,Roanoke County,161,1,10828,"Roanoke County, Virginia"
Virginia,51,Roanoke County,161,2,14614,"Roanoke County, Virginia"
Virginia,51,Roanoke County,161,3,7645,"Roanoke County, Virginia"
Virginia,51,Roanoke County,161,4,2614,"Roanoke County, Virginia"
Virginia,51,Roanoke County,161,5,1003,"Roanoke County, Virginia"
Virginia,51,Rockbridge County,163,1,2508,"Rockbridge County, Virginia"
Virginia,51,Rockbridge County,163,2,3339,"Rockbridge County, Virginia"
Virginia,51,Rockbridge County,163,3,1919,"Rockbridge County, Virginia"
Virginia,51,Rockbridge County,163,4,770,"Rockbridge County, Virginia"
Virginia,51,Rockbridge County,163,5,452,"Rockbridge County, Virginia"
Virginia,51,Rockingham County,165,1,7246,"Rockingham County, Virginia"
Virginia,51,Rockingham County,165,2,10818,"Rockingham County, Virginia"
Virginia,51,Rockingham County,165,3,6912,"Rockingham County, Virginia"
Virginia,51,Rockingham County,165,4,2954,"Rockingham County, Virginia"
Virginia,51,Rockingham County,165,5,1389,"Rockingham County, Virginia"
Virginia,51,Russell County,167,1,2811,"Russell County, Virginia"
Virginia,51,Russell County,167,2,3703,"Russell County, Virginia"
Virginia,51,Russell County,167,3,2438,"Russell County, Virginia"
Virginia,51,Russell County,167,4,746,"Russell County, Virginia"
Virginia,51,Russell County,167,5,331,"Russell County, Virginia"
Virginia,51,Scott County,169,1,2342,"Scott County, Virginia"
Virginia,51,Scott County,169,2,3270,"Scott County, Virginia"
Virginia,51,Scott County,169,3,1442,"Scott County, Virginia"
Virginia,51,Scott County,169,4,700,"Scott County, Virginia"
Virginia,51,Scott County,169,5,319,"Scott County, Virginia"
Virginia,51,Shenandoah County,171,1,4435,"Shenandoah County, Virginia"
Virginia,51,Shenandoah County,171,2,6298,"Shenandoah County, Virginia"
Virginia,51,Shenandoah County,171,3,3463,"Shenandoah County, Virginia"
Virginia,51,Shenandoah County,171,4,1275,"Shenandoah County, Virginia"
Virginia,51,Shenandoah County,171,5,897,"Shenandoah County, Virginia"
Virginia,51,Smyth County,173,1,4085,"Smyth County, Virginia"
Virginia,51,Smyth County,173,2,4236,"Smyth County, Virginia"
Virginia,51,Smyth County,173,3,2365,"Smyth County, Virginia"
Virginia,51,Smyth County,173,4,632,"Smyth County, Virginia"
Virginia,51,Smyth County,173,5,253,"Smyth County, Virginia"
Virginia,51,Southampton County,175,1,1361,"Southampton County, Virginia"
Virginia,51,Southampton County,175,2,2330,"Southampton County, Virginia"
Virginia,51,Southampton County,175,3,1490,"Southampton County, Virginia"
Virginia,51,Southampton County,175,4,603,"Southampton County, Virginia"
Virginia,51,Southampton County,175,5,263,"Southampton County, Virginia"
Virginia,51,Spotsylvania County,177,1,10103,"Spotsylvania County, Virginia"
Virginia,51,Spotsylvania County,177,2,17318,"Spotsylvania County, Virginia"
Virginia,51,Spotsylvania County,177,3,9870,"Spotsylvania County, Virginia"
Virginia,51,Spotsylvania County,177,4,3798,"Spotsylvania County, Virginia"
Virginia,51,Spotsylvania County,177,5,1956,"Spotsylvania County, Virginia"
Virginia,51,Stafford County,179,1,8706,"Stafford County, Virginia"
Virginia,51,Stafford County,179,2,19887,"Stafford County, Virginia"
Virginia,51,Stafford County,179,3,10903,"Stafford County, Virginia"
Virginia,51,Stafford County,179,4,4370,"Stafford County, Virginia"
Virginia,51,Stafford County,179,5,2312,"Stafford County, Virginia"
Virginia,51,Surry County,181,1,729,"Surry County, Virginia"
Virginia,51,Surry County,181,2,764,"Surry County, Virginia"
Virginia,51,Surry County,181,3,645,"Surry County, Virginia"
Virginia,51,Surry County,181,4,321,"Surry County, Virginia"
Virginia,51,Surry County,181,5,132,"Surry County, Virginia"
Virginia,51,Sussex County,183,1,1046,"Sussex County, Virginia"
Virginia,51,Sussex County,183,2,1295,"Sussex County, Virginia"
Virginia,51,Sussex County,183,3,635,"Sussex County, Virginia"
Virginia,51,Sussex County,183,4,275,"Sussex County, Virginia"
Virginia,51,Sussex County,183,5,197,"Sussex County, Virginia"
Virginia,51,Tazewell County,185,1,5281,"Tazewell County, Virginia"
Virginia,51,Tazewell County,185,2,5831,"Tazewell County, Virginia"
Virginia,51,Tazewell County,185,3,2843,"Tazewell County, Virginia"
Virginia,51,Tazewell County,185,4,854,"Tazewell County, Virginia"
Virginia,51,Tazewell County,185,5,404,"Tazewell County, Virginia"
Virginia,51,Warren County,187,1,3434,"Warren County, Virginia"
Virginia,51,Warren County,187,2,5154,"Warren County, Virginia"
Virginia,51,Warren County,187,3,3150,"Warren County, Virginia"
Virginia,51,Warren County,187,4,1351,"Warren County, Virginia"
Virginia,51,Warren County,187,5,790,"Warren County, Virginia"
Virginia,51,Washington County,191,1,6661,"Washington County, Virginia"
Virginia,51,Washington County,191,2,8850,"Washington County, Virginia"
Virginia,51,Washington County,191,3,4189,"Washington County, Virginia"
Virginia,51,Washington County,191,4,1160,"Washington County, Virginia"
Virginia,51,Washington County,191,5,444,"Washington County, Virginia"
Virginia,51,Westmoreland County,193,1,2387,"Westmoreland County, Virginia"
Virginia,51,Westmoreland County,193,2,2556,"Westmoreland County, Virginia"
Virginia,51,Westmoreland County,193,3,1459,"Westmoreland County, Virginia"
Virginia,51,Westmoreland County,193,4,613,"Westmoreland County, Virginia"
Virginia,51,Westmoreland County,193,5,419,"Westmoreland County, Virginia"
Virginia,51,Wise County,195,1,5338,"Wise County, Virginia"
Virginia,51,Wise County,195,2,4999,"Wise County, Virginia"
Virginia,51,Wise County,195,3,2376,"Wise County, Virginia"
Virginia,51,Wise County,195,4,560,"Wise County, Virginia"
Virginia,51,Wise County,195,5,266,"Wise County, Virginia"
Virginia,51,Wythe County,197,1,3256,"Wythe County, Virginia"
Virginia,51,Wythe County,197,2,4013,"Wythe County, Virginia"
Virginia,51,Wythe County,197,3,2577,"Wythe County, Virginia"
Virginia,51,Wythe County,197,4,1094,"Wythe County, Virginia"
Virginia,51,Wythe County,197,5,314,"Wythe County, Virginia"
Virginia,51,York County,199,1,5558,"York County, Virginia"
Virginia,51,York County,199,2,10820,"York County, Virginia"
Virginia,51,York County,199,3,5520,"York County, Virginia"
Virginia,51,York County,199,4,2007,"York County, Virginia"
Virginia,51,York County,199,5,612,"York County, Virginia"
Virginia,51,Alexandria city,510,1,36198,"Alexandria city, Virginia"
Virginia,51,Alexandria city,510,2,23154,"Alexandria city, Virginia"
Virginia,51,Alexandria city,510,3,3822,"Alexandria city, Virginia"
Virginia,51,Alexandria city,510,4,588,"Alexandria city, Virginia"
Virginia,51,Alexandria city,510,5,221,"Alexandria city, Virginia"
Virginia,51,Bristol city,520,1,2820,"Bristol city, Virginia"
Virginia,51,Bristol city,520,2,2340,"Bristol city, Virginia"
Virginia,51,Bristol city,520,3,929,"Bristol city, Virginia"
Virginia,51,Bristol city,520,4,254,"Bristol city, Virginia"
Virginia,51,Bristol city,520,5,205,"Bristol city, Virginia"
Virginia,51,Buena Vista city,530,1,785,"Buena Vista city, Virginia"
Virginia,51,Buena Vista city,530,2,1003,"Buena Vista city, Virginia"
Virginia,51,Buena Vista city,530,3,395,"Buena Vista city, Virginia"
Virginia,51,Buena Vista city,530,4,145,"Buena Vista city, Virginia"
Virginia,51,Buena Vista city,530,5,104,"Buena Vista city, Virginia"
Virginia,51,Charlottesville city,540,1,7580,"Charlottesville city, Virginia"
Virginia,51,Charlottesville city,540,2,6482,"Charlottesville city, Virginia"
Virginia,51,Charlottesville city,540,3,1685,"Charlottesville city, Virginia"
Virginia,51,Charlottesville city,540,4,581,"Charlottesville city, Virginia"
Virginia,51,Charlottesville city,540,5,256,"Charlottesville city, Virginia"
Virginia,51,Chesapeake city,550,1,22313,"Chesapeake city, Virginia"
Virginia,51,Chesapeake city,550,2,35292,"Chesapeake city, Virginia"
Virginia,51,Chesapeake city,550,3,16011,"Chesapeake city, Virginia"
Virginia,51,Chesapeake city,550,4,5558,"Chesapeake city, Virginia"
Virginia,51,Chesapeake city,550,5,2168,"Chesapeake city, Virginia"
Virginia,51,Colonial Heights city,570,1,2176,"Colonial Heights city, Virginia"
Virginia,51,Colonial Heights city,570,2,2738,"Colonial Heights city, Virginia"
Virginia,51,Colonial Heights city,570,3,969,"Colonial Heights city, Virginia"
Virginia,51,Colonial Heights city,570,4,400,"Colonial Heights city, Virginia"
Virginia,51,Colonial Heights city,570,5,205,"Colonial Heights city, Virginia"
Virginia,51,Covington city,580,1,837,"Covington city, Virginia"
Virginia,51,Covington city,580,2,845,"Covington city, Virginia"
Virginia,51,Covington city,580,3,360,"Covington city, Virginia"
Virginia,51,Covington city,580,4,110,"Covington city, Virginia"
Virginia,51,Covington city,580,5,26,"Covington city, Virginia"
Virginia,51,Danville city,590,1,6796,"Danville city, Virginia"
Virginia,51,Danville city,590,2,5214,"Danville city, Virginia"
Virginia,51,Danville city,590,3,2243,"Danville city, Virginia"
Virginia,51,Danville city,590,4,802,"Danville city, Virginia"
Virginia,51,Danville city,590,5,250,"Danville city, Virginia"
Virginia,51,Emporia city,595,1,740,"Emporia city, Virginia"
Virginia,51,Emporia city,595,2,590,"Emporia city, Virginia"
Virginia,51,Emporia city,595,3,110,"Emporia city, Virginia"
Virginia,51,Emporia city,595,4,77,"Emporia city, Virginia"
Virginia,51,Emporia city,595,5,126,"Emporia city, Virginia"
Virginia,51,Fairfax city,600,1,2269,"Fairfax city, Virginia"
Virginia,51,Fairfax city,600,2,3834,"Fairfax city, Virginia"
Virginia,51,Fairfax city,600,3,1314,"Fairfax city, Virginia"
Virginia,51,Fairfax city,600,4,529,"Fairfax city, Virginia"
Virginia,51,Fairfax city,600,5,236,"Fairfax city, Virginia"
Virginia,51,Falls Church city,610,1,2312,"Falls Church city, Virginia"
Virginia,51,Falls Church city,610,2,2061,"Falls Church city, Virginia"
Virginia,51,Falls Church city,610,3,585,"Falls Church city, Virginia"
Virginia,51,Falls Church city,610,4,188,"Falls Church city, Virginia"
Virginia,51,Falls Church city,610,5,64,"Falls Church city, Virginia"
Virginia,51,Franklin city,620,1,1540,"Franklin city, Virginia"
Virginia,51,Franklin city,620,2,951,"Franklin city, Virginia"
Virginia,51,Franklin city,620,3,543,"Franklin city, Virginia"
Virginia,51,Franklin city,620,4,90,"Franklin city, Virginia"
Virginia,51,Franklin city,620,5,60,"Franklin city, Virginia"
Virginia,51,Fredericksburg city,630,1,4636,"Fredericksburg city, Virginia"
Virginia,51,Fredericksburg city,630,2,3757,"Fredericksburg city, Virginia"
Virginia,51,Fredericksburg city,630,3,1033,"Fredericksburg city, Virginia"
Virginia,51,Fredericksburg city,630,4,299,"Fredericksburg city, Virginia"
Virginia,51,Fredericksburg city,630,5,82,"Fredericksburg city, Virginia"
Virginia,51,Galax city,640,1,806,"Galax city, Virginia"
Virginia,51,Galax city,640,2,1030,"Galax city, Virginia"
Virginia,51,Galax city,640,3,336,"Galax city, Virginia"
Virginia,51,Galax city,640,4,37,"Galax city, Virginia"
Virginia,51,Galax city,640,5,39,"Galax city, Virginia"
Virginia,51,Hampton city,650,1,19922,"Hampton city, Virginia"
Virginia,51,Hampton city,650,2,19098,"Hampton city, Virginia"
Virginia,51,Hampton city,650,3,7242,"Hampton city, Virginia"
Virginia,51,Hampton city,650,4,2684,"Hampton city, Virginia"
Virginia,51,Hampton city,650,5,832,"Hampton city, Virginia"
Virginia,51,Harrisonburg city,660,1,6035,"Harrisonburg city, Virginia"
Virginia,51,Harrisonburg city,660,2,5901,"Harrisonburg city, Virginia"
Virginia,51,Harrisonburg city,660,3,2080,"Harrisonburg city, Virginia"
Virginia,51,Harrisonburg city,660,4,951,"Harrisonburg city, Virginia"
Virginia,51,Harrisonburg city,660,5,337,"Harrisonburg city, Virginia"
Virginia,51,Hopewell city,670,1,3622,"Hopewell city, Virginia"
Virginia,51,Hopewell city,670,2,2952,"Hopewell city, Virginia"
Virginia,51,Hopewell city,670,3,1307,"Hopewell city, Virginia"
Virginia,51,Hopewell city,670,4,439,"Hopewell city, Virginia"
Virginia,51,Hopewell city,670,5,99,"Hopewell city, Virginia"
Virginia,51,Lexington city,678,1,792,"Lexington city, Virginia"
Virginia,51,Lexington city,678,2,713,"Lexington city, Virginia"
Virginia,51,Lexington city,678,3,333,"Lexington city, Virginia"
Virginia,51,Lexington city,678,4,33,"Lexington city, Virginia"
Virginia,51,Lexington city,678,5,0,"Lexington city, Virginia"
Virginia,51,Lynchburg city,680,1,10370,"Lynchburg city, Virginia"
Virginia,51,Lynchburg city,680,2,9946,"Lynchburg city, Virginia"
Virginia,51,Lynchburg city,680,3,3520,"Lynchburg city, Virginia"
Virginia,51,Lynchburg city,680,4,972,"Lynchburg city, Virginia"
Virginia,51,Lynchburg city,680,5,373,"Lynchburg city, Virginia"
Virginia,51,Manassas city,683,1,4123,"Manassas city, Virginia"
Virginia,51,Manassas city,683,2,5106,"Manassas city, Virginia"
Virginia,51,Manassas city,683,3,2155,"Manassas city, Virginia"
Virginia,51,Manassas city,683,4,692,"Manassas city, Virginia"
Virginia,51,Manassas city,683,5,254,"Manassas city, Virginia"
Virginia,51,Manassas Park city,685,1,1445,"Manassas Park city, Virginia"
Virginia,51,Manassas Park city,685,2,1799,"Manassas Park city, Virginia"
Virginia,51,Manassas Park city,685,3,778,"Manassas Park city, Virginia"
Virginia,51,Manassas Park city,685,4,423,"Manassas Park city, Virginia"
Virginia,51,Manassas Park city,685,5,83,"Manassas Park city, Virginia"
Virginia,51,Martinsville city,690,1,2352,"Martinsville city, Virginia"
Virginia,51,Martinsville city,690,2,1546,"Martinsville city, Virginia"
Virginia,51,Martinsville city,690,3,621,"Martinsville city, Virginia"
Virginia,51,Martinsville city,690,4,169,"Martinsville city, Virginia"
Virginia,51,Martinsville city,690,5,65,"Martinsville city, Virginia"
Virginia,51,Newport News city,700,1,25757,"Newport News city, Virginia"
Virginia,51,Newport News city,700,2,24431,"Newport News city, Virginia"
Virginia,51,Newport News city,700,3,8541,"Newport News city, Virginia"
Virginia,51,Newport News city,700,4,2903,"Newport News city, Virginia"
Virginia,51,Newport News city,700,5,784,"Newport News city, Virginia"
